time,lon,lat,PMSL
01/11/1979 (18:00),-117.6,49.4878,101100
01/11/1979 (18:00),-117.155,49.5282,101090
01/11/1979 (18:00),-116.709,49.5668,101092
01/11/1979 (18:00),-116.262,49.6038,101124
01/11/1979 (18:00),-115.815,49.6389,101224
01/11/1979 (18:00),-115.367,49.6724,101304
01/11/1979 (18:00),-114.918,49.7041,101356
01/11/1979 (18:00),-114.469,49.7341,101582
01/11/1979 (18:00),-114.019,49.7623,101986
01/11/1979 (18:00),-113.569,49.7888,102324
01/11/1979 (18:00),-130.62,47.7801,100914
01/11/1979 (18:00),-130.207,47.8699,100896
01/11/1979 (18:00),-129.792,47.9582,100880
01/11/1979 (18:00),-129.376,48.045,100860
01/11/1979 (18:00),-128.958,48.1302,100838
01/11/1979 (18:00),-128.539,48.2139,100820
01/11/1979 (18:00),-128.118,48.296,100804
01/11/1979 (18:00),-127.696,48.3765,100788
01/11/1979 (18:00),-127.273,48.4554,100778
01/11/1979 (18:00),-126.848,48.5327,100774
01/11/1979 (18:00),-126.422,48.6085,100772
01/11/1979 (18:00),-125.995,48.6826,100778
01/11/1979 (18:00),-125.567,48.7551,100786
01/11/1979 (18:00),-125.137,48.826,100792
01/11/1979 (18:00),-124.706,48.8953,100802
01/11/1979 (18:00),-124.274,48.9629,100812
01/11/1979 (18:00),-123.84,49.0289,100854
01/11/1979 (18:00),-123.406,49.0933,100890
01/11/1979 (18:00),-122.97,49.156,100886
01/11/1979 (18:00),-122.533,49.217,100890
01/11/1979 (18:00),-122.096,49.2763,100912
01/11/1979 (18:00),-121.657,49.334,100930
01/11/1979 (18:00),-121.217,49.39,100942
01/11/1979 (18:00),-120.776,49.4443,100950
01/11/1979 (18:00),-120.334,49.4969,100966
01/11/1979 (18:00),-119.891,49.5479,100984
01/11/1979 (18:00),-119.447,49.5971,101006
01/11/1979 (18:00),-119.003,49.6446,101038
01/11/1979 (18:00),-118.557,49.6904,101076
01/11/1979 (18:00),-118.111,49.7344,101086
01/11/1979 (18:00),-117.664,49.7768,101016
01/11/1979 (18:00),-117.216,49.8174,101072
01/11/1979 (18:00),-116.768,49.8563,101084
01/11/1979 (18:00),-116.318,49.8934,101096
01/11/1979 (18:00),-115.868,49.9288,101198
01/11/1979 (18:00),-115.418,49.9625,101274
01/11/1979 (18:00),-114.966,49.9944,101306
01/11/1979 (18:00),-114.514,50.0246,101526
01/11/1979 (18:00),-114.062,50.053,101986
01/11/1979 (18:00),-113.609,50.0796,102378
01/11/1979 (18:00),-130.756,48.0573,100902
01/11/1979 (18:00),-130.34,48.1477,100884
01/11/1979 (18:00),-129.923,48.2365,100868
01/11/1979 (18:00),-129.505,48.3238,100848
01/11/1979 (18:00),-129.085,48.4095,100830
01/11/1979 (18:00),-128.664,48.4936,100814
01/11/1979 (18:00),-128.241,48.5762,100800
01/11/1979 (18:00),-127.817,48.6572,100790
01/11/1979 (18:00),-127.391,48.7365,100782
01/11/1979 (18:00),-126.965,48.8143,100780
01/11/1979 (18:00),-126.536,48.8905,100780
01/11/1979 (18:00),-126.107,48.9651,100786
01/11/1979 (18:00),-125.676,49.038,100798
01/11/1979 (18:00),-125.244,49.1093,100822
01/11/1979 (18:00),-124.811,49.179,100838
01/11/1979 (18:00),-124.376,49.2471,100858
01/11/1979 (18:00),-123.94,49.3134,100904
01/11/1979 (18:00),-123.503,49.3782,100912
01/11/1979 (18:00),-123.065,49.4412,100900
01/11/1979 (18:00),-122.626,49.5026,100904
01/11/1979 (18:00),-122.186,49.5623,100940
01/11/1979 (18:00),-121.744,49.6203,100946
01/11/1979 (18:00),-121.302,49.6767,100948
01/11/1979 (18:00),-120.859,49.7313,101006
01/11/1979 (18:00),-120.414,49.7842,101004
01/11/1979 (18:00),-119.969,49.8354,100992
01/11/1979 (18:00),-119.523,49.885,101032
01/11/1979 (18:00),-119.075,49.9327,101078
01/11/1979 (18:00),-118.627,49.9788,101066
01/11/1979 (18:00),-118.178,50.0231,101080
01/11/1979 (18:00),-117.729,50.0658,101088
01/11/1979 (18:00),-117.278,50.1066,101118
01/11/1979 (18:00),-116.827,50.1457,101120
01/11/1979 (18:00),-116.375,50.1831,101138
01/11/1979 (18:00),-115.922,50.2187,101210
01/11/1979 (18:00),-115.469,50.2526,101258
01/11/1979 (18:00),-115.015,50.2847,101266
01/11/1979 (18:00),-114.56,50.315,101552
01/11/1979 (18:00),-114.105,50.3436,102096
01/11/1979 (18:00),-113.65,50.3704,102398
01/11/1979 (18:00),-130.893,48.3344,100888
01/11/1979 (18:00),-130.475,48.4253,100870
01/11/1979 (18:00),-130.056,48.5146,100854
01/11/1979 (18:00),-129.636,48.6024,100836
01/11/1979 (18:00),-129.214,48.6886,100820
01/11/1979 (18:00),-128.79,48.7732,100806
01/11/1979 (18:00),-128.365,48.8563,100796
01/11/1979 (18:00),-127.939,48.9377,100788
01/11/1979 (18:00),-127.511,49.0176,100786
01/11/1979 (18:00),-127.082,49.0958,100786
01/11/1979 (18:00),-126.652,49.1725,100788
01/11/1979 (18:00),-126.22,49.2475,100790
01/11/1979 (18:00),-125.787,49.3208,100798
01/11/1979 (18:00),-125.352,49.3926,100832
01/11/1979 (18:00),-124.917,49.4627,100878
01/11/1979 (18:00),-124.48,49.5311,100930
01/11/1979 (18:00),-124.041,49.5979,100926
01/11/1979 (18:00),-123.602,49.663,100914
01/11/1979 (18:00),-123.162,49.7264,100896
01/11/1979 (18:00),-122.72,49.7881,100908
01/11/1979 (18:00),-122.277,49.8482,100928
01/11/1979 (18:00),-121.833,49.9066,100962
01/11/1979 (18:00),-121.388,49.9632,101036
01/11/1979 (18:00),-120.942,50.0182,101076
01/11/1979 (18:00),-120.495,50.0715,101074
01/11/1979 (18:00),-120.047,50.123,101066
01/11/1979 (18:00),-119.599,50.1728,101122
01/11/1979 (18:00),-119.149,50.2209,101198
01/11/1979 (18:00),-118.698,50.2672,101180
01/11/1979 (18:00),-118.246,50.3118,101126
01/11/1979 (18:00),-117.794,50.3547,101138
01/11/1979 (18:00),-117.341,50.3958,101156
01/11/1979 (18:00),-116.887,50.4351,101120
01/11/1979 (18:00),-116.432,50.4727,101176
01/11/1979 (18:00),-115.977,50.5086,101272
01/11/1979 (18:00),-115.521,50.5426,101188
01/11/1979 (18:00),-115.064,50.5749,101248
01/11/1979 (18:00),-114.607,50.6055,101636
01/11/1979 (18:00),-114.149,50.6342,102192
01/11/1979 (18:00),-113.69,50.6612,102472
01/11/1979 (18:00),-131.032,48.6114,100872
01/11/1979 (18:00),-130.612,48.7028,100854
01/11/1979 (18:00),-130.191,48.7927,100838
01/11/1979 (18:00),-129.768,48.8809,100822
01/11/1979 (18:00),-129.344,48.9676,100808
01/11/1979 (18:00),-128.918,49.0527,100798
01/11/1979 (18:00),-128.491,49.1363,100792
01/11/1979 (18:00),-128.063,49.2182,100788
01/11/1979 (18:00),-127.633,49.2985,100786
01/11/1979 (18:00),-127.201,49.3772,100790
01/11/1979 (18:00),-126.768,49.4543,100796
01/11/1979 (18:00),-126.334,49.5297,100798
01/11/1979 (18:00),-125.899,49.6035,100802
01/11/1979 (18:00),-125.462,49.6757,100850
01/11/1979 (18:00),-125.024,49.7462,100942
01/11/1979 (18:00),-124.584,49.815,100956
01/11/1979 (18:00),-124.144,49.8822,100938
01/11/1979 (18:00),-123.702,49.9477,100872
01/11/1979 (18:00),-123.259,50.0115,100912
01/11/1979 (18:00),-122.815,50.0736,100940
01/11/1979 (18:00),-122.369,50.134,100920
01/11/1979 (18:00),-121.923,50.1928,100960
01/11/1979 (18:00),-121.476,50.2498,101084
01/11/1979 (18:00),-121.027,50.3051,101124
01/11/1979 (18:00),-120.577,50.3586,101134
01/11/1979 (18:00),-120.127,50.4105,101154
01/11/1979 (18:00),-119.675,50.4606,101226
01/11/1979 (18:00),-119.223,50.5089,101314
01/11/1979 (18:00),-118.77,50.5556,101274
01/11/1979 (18:00),-118.315,50.6004,101202
01/11/1979 (18:00),-117.86,50.6435,101168
01/11/1979 (18:00),-117.404,50.6849,101092
01/11/1979 (18:00),-116.948,50.7245,101112
01/11/1979 (18:00),-116.49,50.7623,101324
01/11/1979 (18:00),-116.032,50.7984,101310
01/11/1979 (18:00),-115.573,50.8326,101208
01/11/1979 (18:00),-115.114,50.8651,101316
01/11/1979 (18:00),-114.654,50.8959,101884
01/11/1979 (18:00),-114.193,50.9248,102320
01/11/1979 (18:00),-113.732,50.9519,102518
01/11/1979 (18:00),-131.172,48.8883,100854
01/11/1979 (18:00),-130.75,48.9802,100838
01/11/1979 (18:00),-130.327,49.0706,100824
01/11/1979 (18:00),-129.902,49.1593,100810
01/11/1979 (18:00),-129.476,49.2465,100798
01/11/1979 (18:00),-129.048,49.3321,100790
01/11/1979 (18:00),-128.618,49.4162,100788
01/11/1979 (18:00),-128.187,49.4986,100786
01/11/1979 (18:00),-127.755,49.5793,100788
01/11/1979 (18:00),-127.321,49.6585,100792
01/11/1979 (18:00),-126.886,49.736,100796
01/11/1979 (18:00),-126.45,49.8119,100800
01/11/1979 (18:00),-126.012,49.8862,100824
01/11/1979 (18:00),-125.573,49.9587,100906
01/11/1979 (18:00),-125.132,50.0297,100968
01/11/1979 (18:00),-124.69,50.0989,100964
01/11/1979 (18:00),-124.247,50.1665,100928
01/11/1979 (18:00),-123.803,50.2323,100924
01/11/1979 (18:00),-123.358,50.2965,100942
01/11/1979 (18:00),-122.911,50.359,100972
01/11/1979 (18:00),-122.463,50.4198,100934
01/11/1979 (18:00),-122.014,50.4789,100966
01/11/1979 (18:00),-121.564,50.5362,101066
01/11/1979 (18:00),-121.113,50.5918,101152
01/11/1979 (18:00),-120.661,50.6457,101176
01/11/1979 (18:00),-120.207,50.6979,101204
01/11/1979 (18:00),-119.753,50.7483,101292
01/11/1979 (18:00),-119.298,50.7969,101356
01/11/1979 (18:00),-118.842,50.8438,101326
01/11/1979 (18:00),-118.385,50.889,101222
01/11/1979 (18:00),-117.927,50.9324,101080
01/11/1979 (18:00),-117.469,50.974,101068
01/11/1979 (18:00),-117.009,51.0138,101314
01/11/1979 (18:00),-116.549,51.0519,101392
01/11/1979 (18:00),-116.088,51.0881,101328
01/11/1979 (18:00),-115.626,51.1226,101214
01/11/1979 (18:00),-115.164,51.1553,101570
01/11/1979 (18:00),-114.701,51.1862,102076
01/11/1979 (18:00),-114.238,51.2153,102410
01/11/1979 (18:00),-113.774,51.2426,102576
01/11/1979 (18:00),-131.314,49.165,100836
01/11/1979 (18:00),-130.89,49.2574,100820
01/11/1979 (18:00),-130.464,49.3483,100806
01/11/1979 (18:00),-130.037,49.4376,100796
01/11/1979 (18:00),-129.609,49.5253,100786
01/11/1979 (18:00),-129.179,49.6114,100782
01/11/1979 (18:00),-128.747,49.6959,100780
01/11/1979 (18:00),-128.314,49.7788,100782
01/11/1979 (18:00),-127.879,49.86,100788
01/11/1979 (18:00),-127.443,49.9397,100790
01/11/1979 (18:00),-127.006,50.0176,100790
01/11/1979 (18:00),-126.567,50.094,100800
01/11/1979 (18:00),-126.127,50.1687,100854
01/11/1979 (18:00),-125.685,50.2417,100922
01/11/1979 (18:00),-125.242,50.313,100978
01/11/1979 (18:00),-124.798,50.3827,100972
01/11/1979 (18:00),-124.352,50.4506,100922
01/11/1979 (18:00),-123.905,50.5169,100904
01/11/1979 (18:00),-123.457,50.5815,100938
01/11/1979 (18:00),-123.008,50.6443,100910
01/11/1979 (18:00),-122.558,50.7055,100916
01/11/1979 (18:00),-122.106,50.7649,100988
01/11/1979 (18:00),-121.653,50.8226,101088
01/11/1979 (18:00),-121.2,50.8785,101176
01/11/1979 (18:00),-120.745,50.9327,101202
01/11/1979 (18:00),-120.289,50.9852,101198
01/11/1979 (18:00),-119.832,51.0359,101264
01/11/1979 (18:00),-119.374,51.0849,101320
01/11/1979 (18:00),-118.915,51.1321,101270
01/11/1979 (18:00),-118.456,51.1775,101194
01/11/1979 (18:00),-117.995,51.2211,101086
01/11/1979 (18:00),-117.534,51.263,101084
01/11/1979 (18:00),-117.071,51.3031,101300
01/11/1979 (18:00),-116.608,51.3413,101388
01/11/1979 (18:00),-116.145,51.3778,101212
01/11/1979 (18:00),-115.68,51.4125,101270
01/11/1979 (18:00),-115.215,51.4454,101654
01/11/1979 (18:00),-114.749,51.4765,102220
01/11/1979 (18:00),-114.283,51.5058,102506
01/11/1979 (18:00),-113.816,51.5333,102638
01/11/1979 (18:00),-131.457,49.4415,100818
01/11/1979 (18:00),-131.031,49.5345,100800
01/11/1979 (18:00),-130.603,49.6259,100788
01/11/1979 (18:00),-130.174,49.7157,100778
01/11/1979 (18:00),-129.743,49.8039,100772
01/11/1979 (18:00),-129.311,49.8905,100770
01/11/1979 (18:00),-128.877,49.9755,100770
01/11/1979 (18:00),-128.442,50.0589,100776
01/11/1979 (18:00),-128.005,50.1406,100784
01/11/1979 (18:00),-127.566,50.2207,100780
01/11/1979 (18:00),-127.126,50.2991,100782
01/11/1979 (18:00),-126.685,50.3759,100820
01/11/1979 (18:00),-126.243,50.451,100884
01/11/1979 (18:00),-125.798,50.5245,100958
01/11/1979 (18:00),-125.353,50.5962,100980
01/11/1979 (18:00),-124.906,50.6663,100938
01/11/1979 (18:00),-124.458,50.7347,100900
01/11/1979 (18:00),-124.009,50.8013,100852
01/11/1979 (18:00),-123.558,50.8663,100820
01/11/1979 (18:00),-123.106,50.9295,100850
01/11/1979 (18:00),-122.653,50.991,100912
01/11/1979 (18:00),-122.199,51.0508,101006
01/11/1979 (18:00),-121.744,51.1089,101154
01/11/1979 (18:00),-121.287,51.1651,101262
01/11/1979 (18:00),-120.83,51.2197,101230
01/11/1979 (18:00),-120.371,51.2725,101212
01/11/1979 (18:00),-119.912,51.3235,101216
01/11/1979 (18:00),-119.451,51.3727,101246
01/11/1979 (18:00),-118.99,51.4202,101234
01/11/1979 (18:00),-118.527,51.4659,101178
01/11/1979 (18:00),-118.064,51.5098,101094
01/11/1979 (18:00),-117.6,51.5519,101158
01/11/1979 (18:00),-117.135,51.5922,101266
01/11/1979 (18:00),-116.669,51.6308,101296
01/11/1979 (18:00),-116.202,51.6675,101252
01/11/1979 (18:00),-115.735,51.7024,101372
01/11/1979 (18:00),-115.267,51.7355,101830
01/11/1979 (18:00),-114.798,51.7668,102340
01/11/1979 (18:00),-114.329,51.7962,102594
01/11/1979 (18:00),-113.859,51.8238,102696
01/11/1979 (18:00),-131.602,49.7179,100798
01/11/1979 (18:00),-131.174,49.8114,100780
01/11/1979 (18:00),-130.744,49.9033,100766
01/11/1979 (18:00),-130.313,49.9937,100756
01/11/1979 (18:00),-129.88,50.0824,100754
01/11/1979 (18:00),-129.445,50.1695,100754
01/11/1979 (18:00),-129.009,50.255,100758
01/11/1979 (18:00),-128.571,50.3388,100764
01/11/1979 (18:00),-128.132,50.421,100772
01/11/1979 (18:00),-127.691,50.5016,100776
01/11/1979 (18:00),-127.249,50.5805,100804
01/11/1979 (18:00),-126.805,50.6577,100840
01/11/1979 (18:00),-126.36,50.7333,100886
01/11/1979 (18:00),-125.913,50.8072,100942
01/11/1979 (18:00),-125.465,50.8794,100932
01/11/1979 (18:00),-125.016,50.9498,100896
01/11/1979 (18:00),-124.566,51.0186,100882
01/11/1979 (18:00),-124.114,51.0857,100880
01/11/1979 (18:00),-123.66,51.151,100846
01/11/1979 (18:00),-123.206,51.2146,100802
01/11/1979 (18:00),-122.75,51.2765,100988
01/11/1979 (18:00),-122.293,51.3367,101152
01/11/1979 (18:00),-121.835,51.395,101316
01/11/1979 (18:00),-121.376,51.4517,101332
01/11/1979 (18:00),-120.916,51.5065,101308
01/11/1979 (18:00),-120.455,51.5596,101268
01/11/1979 (18:00),-119.992,51.611,101244
01/11/1979 (18:00),-119.529,51.6605,101232
01/11/1979 (18:00),-119.065,51.7083,101230
01/11/1979 (18:00),-118.599,51.7542,101160
01/11/1979 (18:00),-118.133,51.7984,101226
01/11/1979 (18:00),-117.666,51.8408,101284
01/11/1979 (18:00),-117.198,51.8814,101272
01/11/1979 (18:00),-116.73,51.9201,101230
01/11/1979 (18:00),-116.26,51.9571,101312
01/11/1979 (18:00),-115.79,51.9922,101578
01/11/1979 (18:00),-115.319,52.0255,102130
01/11/1979 (18:00),-114.848,52.0569,102514
01/11/1979 (18:00),-114.375,52.0866,102698
01/11/1979 (18:00),-113.903,52.1144,102768
01/11/1979 (21:00),-126.956,38.895,101538
01/11/1979 (21:00),-126.6,38.97,101527
01/11/1979 (21:00),-126.243,39.0436,101521
01/11/1979 (21:00),-125.885,39.116,101525
01/11/1979 (21:00),-125.527,39.187,101535
01/11/1979 (21:00),-125.167,39.2568,101533
01/11/1979 (21:00),-124.807,39.3252,101521
01/11/1979 (21:00),-124.446,39.3922,101521
01/11/1979 (21:00),-124.084,39.458,101533
01/11/1979 (21:00),-123.721,39.5224,101506
01/11/1979 (21:00),-123.357,39.5854,101416
01/11/1979 (21:00),-122.993,39.6471,101318
01/11/1979 (21:00),-122.627,39.7074,101320
01/11/1979 (21:00),-122.261,39.7663,101393
01/11/1979 (21:00),-121.895,39.8239,101442
01/11/1979 (21:00),-121.527,39.8801,101346
01/11/1979 (21:00),-121.159,39.935,101107
01/11/1979 (21:00),-120.79,39.9884,100995
01/11/1979 (21:00),-120.421,40.0405,100971
01/11/1979 (21:00),-120.05,40.0912,101011
01/11/1979 (21:00),-119.68,40.1404,101029
01/11/1979 (21:00),-119.308,40.1883,101035
01/11/1979 (21:00),-118.936,40.2348,101043
01/11/1979 (21:00),-118.563,40.2798,101006
01/11/1979 (21:00),-118.19,40.3234,101011
01/11/1979 (21:00),-117.816,40.3657,100949
01/11/1979 (21:00),-117.442,40.4065,100848
01/11/1979 (21:00),-117.067,40.4458,100792
01/11/1979 (21:00),-116.691,40.4838,100771
01/11/1979 (21:00),-116.315,40.5203,100774
01/11/1979 (21:00),-115.939,40.5554,100771
01/11/1979 (21:00),-115.562,40.589,100723
01/11/1979 (21:00),-115.185,40.6212,100644
01/11/1979 (21:00),-114.807,40.652,100605
01/11/1979 (21:00),-114.429,40.6813,100625
01/11/1979 (21:00),-114.051,40.7092,100772
01/11/1979 (21:00),-113.672,40.7356,100907
01/11/1979 (21:00),-113.293,40.7605,100919
01/11/1979 (21:00),-112.913,40.784,100883
01/11/1979 (21:00),-112.533,40.8061,100920
01/11/1979 (21:00),-127.054,39.1717,101516
01/11/1979 (21:00),-126.696,39.2471,101506
01/11/1979 (21:00),-126.338,39.3212,101502
01/11/1979 (21:00),-125.978,39.394,101502
01/11/1979 (21:00),-125.618,39.4654,101511
01/11/1979 (21:00),-125.257,39.5356,101506
01/11/1979 (21:00),-124.895,39.6044,101494
01/11/1979 (21:00),-124.532,39.6718,101500
01/11/1979 (21:00),-124.168,39.7379,101510
01/11/1979 (21:00),-123.804,39.8027,101461
01/11/1979 (21:00),-123.438,39.866,101390
01/11/1979 (21:00),-123.072,39.9281,101287
01/11/1979 (21:00),-122.705,39.9887,101263
01/11/1979 (21:00),-122.338,40.048,101329
01/11/1979 (21:00),-121.969,40.106,101330
01/11/1979 (21:00),-121.6,40.1625,101165
01/11/1979 (21:00),-121.23,40.2176,100998
01/11/1979 (21:00),-120.859,40.2714,100920
01/11/1979 (21:00),-120.488,40.3238,100941
01/11/1979 (21:00),-120.116,40.3747,101017
01/11/1979 (21:00),-119.743,40.4243,101025
01/11/1979 (21:00),-119.37,40.4724,101014
01/11/1979 (21:00),-118.996,40.5191,100906
01/11/1979 (21:00),-118.622,40.5645,100913
01/11/1979 (21:00),-118.247,40.6084,100926
01/11/1979 (21:00),-117.871,40.6508,100867
01/11/1979 (21:00),-117.495,40.6919,100782
01/11/1979 (21:00),-117.118,40.7315,100731
01/11/1979 (21:00),-116.741,40.7696,100731
01/11/1979 (21:00),-116.363,40.8064,100759
01/11/1979 (21:00),-115.984,40.8416,100757
01/11/1979 (21:00),-115.606,40.8755,100678
01/11/1979 (21:00),-115.227,40.9079,100632
01/11/1979 (21:00),-114.847,40.9388,100577
01/11/1979 (21:00),-114.467,40.9683,100561
01/11/1979 (21:00),-114.087,40.9963,100699
01/11/1979 (21:00),-113.706,41.0229,100860
01/11/1979 (21:00),-113.325,41.048,100933
01/11/1979 (21:00),-112.943,41.0716,100921
01/11/1979 (21:00),-112.561,41.0938,100935
01/11/1979 (21:00),-127.152,39.4486,101496
01/11/1979 (21:00),-126.793,39.5244,101487
01/11/1979 (21:00),-126.433,39.5989,101473
01/11/1979 (21:00),-126.072,39.6721,101475
01/11/1979 (21:00),-125.71,39.744,101482
01/11/1979 (21:00),-125.347,39.8145,101477
01/11/1979 (21:00),-124.984,39.8837,101468
01/11/1979 (21:00),-124.619,39.9515,101472
01/11/1979 (21:00),-124.254,40.018,101479
01/11/1979 (21:00),-123.888,40.0831,101447
01/11/1979 (21:00),-123.521,40.1469,101368
01/11/1979 (21:00),-123.153,40.2093,101223
01/11/1979 (21:00),-122.784,40.2703,101182
01/11/1979 (21:00),-122.415,40.3299,101252
01/11/1979 (21:00),-122.044,40.3881,101220
01/11/1979 (21:00),-121.673,40.445,101033
01/11/1979 (21:00),-121.302,40.5005,100906
01/11/1979 (21:00),-120.929,40.5545,100854
01/11/1979 (21:00),-120.556,40.6072,100844
01/11/1979 (21:00),-120.182,40.6585,100870
01/11/1979 (21:00),-119.808,40.7083,100894
01/11/1979 (21:00),-119.433,40.7567,100840
01/11/1979 (21:00),-119.057,40.8037,100847
01/11/1979 (21:00),-118.681,40.8493,100899
01/11/1979 (21:00),-118.304,40.8934,100929
01/11/1979 (21:00),-117.926,40.9361,100917
01/11/1979 (21:00),-117.548,40.9774,100806
01/11/1979 (21:00),-117.169,41.0173,100715
01/11/1979 (21:00),-116.79,41.0556,100719
01/11/1979 (21:00),-116.411,41.0926,100729
01/11/1979 (21:00),-116.03,41.1281,100689
01/11/1979 (21:00),-115.65,41.1621,100658
01/11/1979 (21:00),-115.269,41.1947,100623
01/11/1979 (21:00),-114.887,41.2258,100579
01/11/1979 (21:00),-114.505,41.2555,100523
01/11/1979 (21:00),-114.123,41.2837,100566
01/11/1979 (21:00),-113.74,41.3104,100789
01/11/1979 (21:00),-113.357,41.3356,100916
01/11/1979 (21:00),-112.974,41.3594,100958
01/11/1979 (21:00),-112.59,41.3817,100958
01/11/1979 (21:00),-127.252,39.7256,101475
01/11/1979 (21:00),-126.891,39.8019,101456
01/11/1979 (21:00),-126.529,39.8768,101446
01/11/1979 (21:00),-126.167,39.9504,101452
01/11/1979 (21:00),-125.803,40.0227,101461
01/11/1979 (21:00),-125.439,40.0936,101444
01/11/1979 (21:00),-125.073,40.1632,101434
01/11/1979 (21:00),-124.707,40.2314,101441
01/11/1979 (21:00),-124.34,40.2982,101450
01/11/1979 (21:00),-123.972,40.3637,101417
01/11/1979 (21:00),-123.603,40.4278,101304
01/11/1979 (21:00),-123.234,40.4906,101226
01/11/1979 (21:00),-122.863,40.5519,101185
01/11/1979 (21:00),-122.492,40.6119,101190
01/11/1979 (21:00),-122.12,40.6705,101106
01/11/1979 (21:00),-121.748,40.7277,100983
01/11/1979 (21:00),-121.374,40.7835,100915
01/11/1979 (21:00),-121,40.8378,100860
01/11/1979 (21:00),-120.625,40.8908,100783
01/11/1979 (21:00),-120.249,40.9424,100765
01/11/1979 (21:00),-119.873,40.9925,100750
01/11/1979 (21:00),-119.496,41.0412,100737
01/11/1979 (21:00),-119.118,41.0885,100795
01/11/1979 (21:00),-118.74,41.1343,100914
01/11/1979 (21:00),-118.361,41.1787,100947
01/11/1979 (21:00),-117.982,41.2217,100949
01/11/1979 (21:00),-117.602,41.2632,100855
01/11/1979 (21:00),-117.221,41.3032,100737
01/11/1979 (21:00),-116.84,41.3419,100712
01/11/1979 (21:00),-116.459,41.379,100659
01/11/1979 (21:00),-116.077,41.4147,100591
01/11/1979 (21:00),-115.694,41.4489,100560
01/11/1979 (21:00),-115.311,41.4817,100499
01/11/1979 (21:00),-114.928,41.513,100463
01/11/1979 (21:00),-114.544,41.5428,100452
01/11/1979 (21:00),-114.16,41.5712,100492
01/11/1979 (21:00),-113.775,41.5981,100561
01/11/1979 (21:00),-113.39,41.6235,100756
01/11/1979 (21:00),-113.005,41.6474,100894
01/11/1979 (21:00),-112.619,41.6698,100917
01/11/1979 (21:00),-127.352,40.0028,101441
01/11/1979 (21:00),-126.99,40.0794,101423
01/11/1979 (21:00),-126.627,40.1548,101414
01/11/1979 (21:00),-126.262,40.2288,101432
01/11/1979 (21:00),-125.897,40.3015,101433
01/11/1979 (21:00),-125.531,40.3728,101412
01/11/1979 (21:00),-125.164,40.4428,101389
01/11/1979 (21:00),-124.796,40.5114,101398
01/11/1979 (21:00),-124.427,40.5786,101418
01/11/1979 (21:00),-124.058,40.6445,101383
01/11/1979 (21:00),-123.687,40.7089,101316
01/11/1979 (21:00),-123.316,40.772,101203
01/11/1979 (21:00),-122.944,40.8338,101107
01/11/1979 (21:00),-122.571,40.8941,101088
01/11/1979 (21:00),-122.197,40.953,101035
01/11/1979 (21:00),-121.822,41.0105,100977
01/11/1979 (21:00),-121.447,41.0666,100941
01/11/1979 (21:00),-121.071,41.1213,100879
01/11/1979 (21:00),-120.694,41.1746,100819
01/11/1979 (21:00),-120.317,41.2264,100746
01/11/1979 (21:00),-119.939,41.2768,100711
01/11/1979 (21:00),-119.56,41.3258,100694
01/11/1979 (21:00),-119.181,41.3734,100685
01/11/1979 (21:00),-118.8,41.4195,100750
01/11/1979 (21:00),-118.42,41.4641,100895
01/11/1979 (21:00),-118.038,41.5073,100873
01/11/1979 (21:00),-117.657,41.5491,100760
01/11/1979 (21:00),-117.274,41.5894,100669
01/11/1979 (21:00),-116.891,41.6282,100681
01/11/1979 (21:00),-116.508,41.6656,100681
01/11/1979 (21:00),-116.124,41.7015,100543
01/11/1979 (21:00),-115.739,41.7359,100410
01/11/1979 (21:00),-115.354,41.7689,100361
01/11/1979 (21:00),-114.969,41.8004,100342
01/11/1979 (21:00),-114.583,41.8304,100332
01/11/1979 (21:00),-114.197,41.8589,100396
01/11/1979 (21:00),-113.81,41.8859,100446
01/11/1979 (21:00),-113.423,41.9115,100451
01/11/1979 (21:00),-113.036,41.9356,100656
01/11/1979 (21:00),-112.648,41.9581,100812
01/11/1979 (21:00),-127.454,40.28,101408
01/11/1979 (21:00),-127.09,40.3571,101387
01/11/1979 (21:00),-126.725,40.4329,101379
01/11/1979 (21:00),-126.359,40.5073,101383
01/11/1979 (21:00),-125.992,40.5804,101388
01/11/1979 (21:00),-125.624,40.6521,101358
01/11/1979 (21:00),-125.256,40.7225,101342
01/11/1979 (21:00),-124.886,40.7915,101341
01/11/1979 (21:00),-124.515,40.8591,101358
01/11/1979 (21:00),-124.144,40.9253,101377
01/11/1979 (21:00),-123.772,40.9902,101325
01/11/1979 (21:00),-123.399,41.0537,101178
01/11/1979 (21:00),-123.025,41.1157,101009
01/11/1979 (21:00),-122.65,41.1764,100976
01/11/1979 (21:00),-122.274,41.2356,100957
01/11/1979 (21:00),-121.898,41.2935,100898
01/11/1979 (21:00),-121.521,41.3499,100867
01/11/1979 (21:00),-121.143,41.4049,100820
01/11/1979 (21:00),-120.765,41.4585,100816
01/11/1979 (21:00),-120.385,41.5106,100801
01/11/1979 (21:00),-120.005,41.5613,100714
01/11/1979 (21:00),-119.625,41.6106,100624
01/11/1979 (21:00),-119.243,41.6584,100578
01/11/1979 (21:00),-118.861,41.7048,100587
01/11/1979 (21:00),-118.479,41.7497,100654
01/11/1979 (21:00),-118.095,41.7932,100716
01/11/1979 (21:00),-117.712,41.8352,100626
01/11/1979 (21:00),-117.327,41.8757,100560
01/11/1979 (21:00),-116.942,41.9148,100616
01/11/1979 (21:00),-116.557,41.9524,100636
01/11/1979 (21:00),-116.171,41.9885,100501
