time,lon,lat,PMSL
01/06/1979 (06:00),-116.607,42.2393,102477
01/06/1979 (06:00),-116.219,42.2756,102623
01/06/1979 (06:00),-115.83,42.3105,102810
01/06/1979 (06:00),-115.441,42.3438,102937
01/06/1979 (06:00),-115.052,42.3757,102971
01/06/1979 (06:00),-114.662,42.406,102993
01/06/1979 (06:00),-114.272,42.4349,103006
01/06/1979 (06:00),-113.881,42.4622,103003
01/06/1979 (06:00),-113.49,42.4881,102995
01/06/1979 (06:00),-113.099,42.5124,102948
01/06/1979 (06:00),-112.707,42.5352,102765
01/06/1979 (06:00),-127.66,40.8348,101485
01/06/1979 (06:00),-127.292,40.9128,101473
01/06/1979 (06:00),-126.924,40.9894,101461
01/06/1979 (06:00),-126.555,41.0647,101450
01/06/1979 (06:00),-126.185,41.1386,101444
01/06/1979 (06:00),-125.813,41.2111,101439
01/06/1979 (06:00),-125.441,41.2823,101437
01/06/1979 (06:00),-125.068,41.3521,101436
01/06/1979 (06:00),-124.694,41.4205,101436
01/06/1979 (06:00),-124.319,41.4875,101430
01/06/1979 (06:00),-123.943,41.5531,101413
01/06/1979 (06:00),-123.567,41.6172,101432
01/06/1979 (06:00),-123.189,41.68,101492
01/06/1979 (06:00),-122.811,41.7414,101558
01/06/1979 (06:00),-122.432,41.8013,101615
01/06/1979 (06:00),-122.052,41.8598,101729
01/06/1979 (06:00),-121.671,41.9169,101825
01/06/1979 (06:00),-121.289,41.9726,101897
01/06/1979 (06:00),-120.907,42.0268,101955
01/06/1979 (06:00),-120.524,42.0795,102008
01/06/1979 (06:00),-120.14,42.1308,102090
01/06/1979 (06:00),-119.756,42.1806,102201
01/06/1979 (06:00),-119.371,42.229,102376
01/06/1979 (06:00),-118.985,42.2759,102468
01/06/1979 (06:00),-118.598,42.3214,102519
01/06/1979 (06:00),-118.211,42.3653,102561
01/06/1979 (06:00),-117.824,42.4078,102674
01/06/1979 (06:00),-117.435,42.4488,102659
01/06/1979 (06:00),-117.046,42.4884,102558
01/06/1979 (06:00),-116.657,42.5264,102586
01/06/1979 (06:00),-116.267,42.5629,102767
01/06/1979 (06:00),-115.877,42.598,103037
01/06/1979 (06:00),-115.486,42.6315,103087
01/06/1979 (06:00),-115.094,42.6635,103100
01/06/1979 (06:00),-114.703,42.6941,103100
01/06/1979 (06:00),-114.31,42.7231,103096
01/06/1979 (06:00),-113.918,42.7506,103106
01/06/1979 (06:00),-113.525,42.7766,103108
01/06/1979 (06:00),-113.131,42.8011,103047
01/06/1979 (06:00),-112.738,42.8241,102975
01/06/1979 (06:00),-127.764,41.1123,101503
01/06/1979 (06:00),-127.395,41.1907,101488
01/06/1979 (06:00),-127.025,41.2678,101474
01/06/1979 (06:00),-126.654,41.3435,101460
01/06/1979 (06:00),-126.282,41.4178,101449
01/06/1979 (06:00),-125.909,41.4908,101442
01/06/1979 (06:00),-125.536,41.5624,101436
01/06/1979 (06:00),-125.161,41.6325,101436
01/06/1979 (06:00),-124.785,41.7013,101437
01/06/1979 (06:00),-124.408,41.7687,101433
01/06/1979 (06:00),-124.031,41.8347,101415
01/06/1979 (06:00),-123.652,41.8992,101420
01/06/1979 (06:00),-123.273,41.9624,101486
01/06/1979 (06:00),-122.893,42.0241,101553
01/06/1979 (06:00),-122.512,42.0844,101641
01/06/1979 (06:00),-122.13,42.1432,101754
01/06/1979 (06:00),-121.747,42.2006,101865
01/06/1979 (06:00),-121.364,42.2566,101934
01/06/1979 (06:00),-120.979,42.3111,101974
01/06/1979 (06:00),-120.594,42.3641,102060
01/06/1979 (06:00),-120.209,42.4157,102179
01/06/1979 (06:00),-119.822,42.4659,102377
01/06/1979 (06:00),-119.435,42.5145,102524
01/06/1979 (06:00),-119.048,42.5617,102582
01/06/1979 (06:00),-118.659,42.6074,102500
01/06/1979 (06:00),-118.27,42.6516,102651
01/06/1979 (06:00),-117.88,42.6944,102832
01/06/1979 (06:00),-117.49,42.7356,102834
01/06/1979 (06:00),-117.099,42.7754,102715
01/06/1979 (06:00),-116.708,42.8136,102702
01/06/1979 (06:00),-116.316,42.8504,102968
01/06/1979 (06:00),-115.924,42.8856,103085
01/06/1979 (06:00),-115.531,42.9194,103119
01/06/1979 (06:00),-115.137,42.9516,103104
01/06/1979 (06:00),-114.743,42.9823,103089
01/06/1979 (06:00),-114.349,43.0115,103080
01/06/1979 (06:00),-113.954,43.0392,103093
01/06/1979 (06:00),-113.559,43.0653,103071
01/06/1979 (06:00),-113.164,43.09,103055
01/06/1979 (06:00),-112.768,43.113,103046
01/06/1979 (06:00),-127.87,41.3899,101522
01/06/1979 (06:00),-127.499,41.4688,101506
01/06/1979 (06:00),-127.127,41.5463,101490
01/06/1979 (06:00),-126.755,41.6224,101474
01/06/1979 (06:00),-126.381,41.6972,101459
01/06/1979 (06:00),-126.006,41.7705,101448
01/06/1979 (06:00),-125.631,41.8425,101440
01/06/1979 (06:00),-125.254,41.9131,101437
01/06/1979 (06:00),-124.877,41.9823,101438
01/06/1979 (06:00),-124.498,42.05,101437
01/06/1979 (06:00),-124.119,42.1164,101431
01/06/1979 (06:00),-123.738,42.1813,101449
01/06/1979 (06:00),-123.357,42.2448,101491
01/06/1979 (06:00),-122.975,42.3069,101559
01/06/1979 (06:00),-122.592,42.3675,101641
01/06/1979 (06:00),-122.209,42.4267,101763
01/06/1979 (06:00),-121.824,42.4844,101900
01/06/1979 (06:00),-121.439,42.5407,101981
01/06/1979 (06:00),-121.053,42.5956,102015
01/06/1979 (06:00),-120.666,42.6489,102081
01/06/1979 (06:00),-120.278,42.7008,102378
01/06/1979 (06:00),-119.89,42.7512,102552
01/06/1979 (06:00),-119.501,42.8002,102668
01/06/1979 (06:00),-119.111,42.8476,102694
01/06/1979 (06:00),-118.721,42.8936,102716
01/06/1979 (06:00),-118.33,42.9381,102766
01/06/1979 (06:00),-117.938,42.9811,102894
01/06/1979 (06:00),-117.546,43.0225,102904
01/06/1979 (06:00),-117.153,43.0625,102821
01/06/1979 (06:00),-116.759,43.101,102874
01/06/1979 (06:00),-116.365,43.138,103033
01/06/1979 (06:00),-115.971,43.1734,103082
01/06/1979 (06:00),-115.576,43.2074,103032
01/06/1979 (06:00),-115.18,43.2398,102942
01/06/1979 (06:00),-114.785,43.2707,102879
01/06/1979 (06:00),-114.388,43.3,102913
01/06/1979 (06:00),-113.991,43.3279,102877
01/06/1979 (06:00),-113.594,43.3542,102911
01/06/1979 (06:00),-113.197,43.379,102969
01/06/1979 (06:00),-112.799,43.4022,103075
01/06/1979 (06:00),-127.976,41.6676,101542
01/06/1979 (06:00),-127.604,41.7469,101527
01/06/1979 (06:00),-127.231,41.8249,101509
01/06/1979 (06:00),-126.856,41.9014,101491
01/06/1979 (06:00),-126.481,41.9766,101474
01/06/1979 (06:00),-126.104,42.0504,101458
01/06/1979 (06:00),-125.727,42.1228,101447
01/06/1979 (06:00),-125.348,42.1938,101439
01/06/1979 (06:00),-124.969,42.2633,101437
01/06/1979 (06:00),-124.589,42.3315,101431
01/06/1979 (06:00),-124.208,42.3982,101431
01/06/1979 (06:00),-123.825,42.4635,101454
01/06/1979 (06:00),-123.442,42.5274,101499
01/06/1979 (06:00),-123.059,42.5898,101554
01/06/1979 (06:00),-122.674,42.6508,101629
01/06/1979 (06:00),-122.288,42.7103,101735
01/06/1979 (06:00),-121.902,42.7684,101906
01/06/1979 (06:00),-121.514,42.825,102045
01/06/1979 (06:00),-121.126,42.8801,102101
01/06/1979 (06:00),-120.738,42.9338,102322
01/06/1979 (06:00),-120.348,42.986,102546
01/06/1979 (06:00),-119.958,43.0367,102687
01/06/1979 (06:00),-119.567,43.0859,102757
01/06/1979 (06:00),-119.175,43.1337,102836
01/06/1979 (06:00),-118.783,43.1799,102910
01/06/1979 (06:00),-118.39,43.2246,102947
01/06/1979 (06:00),-117.996,43.2679,102951
01/06/1979 (06:00),-117.602,43.3096,102943
01/06/1979 (06:00),-117.207,43.3498,102952
01/06/1979 (06:00),-116.811,43.3885,102990
01/06/1979 (06:00),-116.415,43.4257,103059
01/06/1979 (06:00),-116.019,43.4614,103041
01/06/1979 (06:00),-115.622,43.4955,102875
01/06/1979 (06:00),-115.224,43.5281,102677
01/06/1979 (06:00),-114.826,43.5592,102518
01/06/1979 (06:00),-114.428,43.5887,102490
01/06/1979 (06:00),-114.029,43.6167,102488
01/06/1979 (06:00),-113.63,43.6432,102539
01/06/1979 (06:00),-113.23,43.6681,102840
01/06/1979 (06:00),-112.83,43.6915,103023
01/06/1979 (06:00),-128.084,41.9454,101564
01/06/1979 (06:00),-127.71,42.0251,101548
01/06/1979 (06:00),-127.335,42.1035,101530
01/06/1979 (06:00),-126.959,42.1805,101510
01/06/1979 (06:00),-126.581,42.2561,101491
01/06/1979 (06:00),-126.203,42.3303,101472
01/06/1979 (06:00),-125.824,42.4031,101456
01/06/1979 (06:00),-125.444,42.4745,101444
01/06/1979 (06:00),-125.063,42.5445,101434
01/06/1979 (06:00),-124.681,42.613,101430
01/06/1979 (06:00),-124.297,42.6801,101430
01/06/1979 (06:00),-123.913,42.7458,101437
01/06/1979 (06:00),-123.529,42.81,101484
01/06/1979 (06:00),-123.143,42.8728,101535
01/06/1979 (06:00),-122.756,42.9341,101603
01/06/1979 (06:00),-122.369,42.994,101718
01/06/1979 (06:00),-121.98,43.0524,101898
01/06/1979 (06:00),-121.591,43.1094,102115
01/06/1979 (06:00),-121.201,43.1648,102321
01/06/1979 (06:00),-120.81,43.2188,102507
01/06/1979 (06:00),-120.419,43.2713,102680
01/06/1979 (06:00),-120.026,43.3223,102760
01/06/1979 (06:00),-119.633,43.3718,102812
01/06/1979 (06:00),-119.24,43.4198,102884
01/06/1979 (06:00),-118.845,43.4663,102934
01/06/1979 (06:00),-118.45,43.5113,102974
01/06/1979 (06:00),-118.055,43.5548,102991
01/06/1979 (06:00),-117.658,43.5968,103008
01/06/1979 (06:00),-117.261,43.6372,103063
01/06/1979 (06:00),-116.864,43.6762,103123
01/06/1979 (06:00),-116.466,43.7136,103096
01/06/1979 (06:00),-116.067,43.7494,102962
01/06/1979 (06:00),-115.668,43.7838,102746
01/06/1979 (06:00),-115.268,43.8166,102508
01/06/1979 (06:00),-114.868,43.8478,102296
01/06/1979 (06:00),-114.468,43.8775,102266
01/06/1979 (06:00),-114.067,43.9057,102215
01/06/1979 (06:00),-113.665,43.9323,102351
01/06/1979 (06:00),-113.263,43.9574,102594
01/06/1979 (06:00),-112.861,43.9809,102841
01/06/1979 (06:00),-128.193,42.2232,101585
01/06/1979 (06:00),-127.817,42.3034,101571
01/06/1979 (06:00),-127.44,42.3822,101552
01/06/1979 (06:00),-127.062,42.4597,101532
01/06/1979 (06:00),-126.683,42.5357,101511
01/06/1979 (06:00),-126.303,42.6103,101489
01/06/1979 (06:00),-125.922,42.6835,101467
01/06/1979 (06:00),-125.54,42.7553,101451
01/06/1979 (06:00),-125.157,42.8257,101438
01/06/1979 (06:00),-124.773,42.8946,101430
01/06/1979 (06:00),-124.388,42.9621,101429
01/06/1979 (06:00),-124.002,43.0282,101441
01/06/1979 (06:00),-123.616,43.0928,101480
01/06/1979 (06:00),-123.228,43.1559,101526
01/06/1979 (06:00),-122.839,43.2176,101590
01/06/1979 (06:00),-122.45,43.2778,101727
01/06/1979 (06:00),-122.06,43.3366,101978
01/06/1979 (06:00),-121.668,43.3938,102270
01/06/1979 (06:00),-121.276,43.4496,102465
01/06/1979 (06:00),-120.884,43.5039,102567
01/06/1979 (06:00),-120.49,43.5567,102688
01/06/1979 (06:00),-120.096,43.608,102763
01/06/1979 (06:00),-119.701,43.6578,102783
01/06/1979 (06:00),-119.305,43.7061,102746
01/06/1979 (06:00),-118.909,43.7529,102769
01/06/1979 (06:00),-118.512,43.7981,102872
01/06/1979 (06:00),-118.114,43.8419,102972
01/06/1979 (06:00),-117.715,43.8841,103058
01/06/1979 (06:00),-117.316,43.9248,103127
01/06/1979 (06:00),-116.917,43.964,103142
01/06/1979 (06:00),-116.517,44.0016,103059
01/06/1979 (06:00),-116.116,44.0377,102895
01/06/1979 (06:00),-115.715,44.0722,102696
01/06/1979 (06:00),-115.313,44.1052,102430
01/06/1979 (06:00),-114.911,44.1366,102279
01/06/1979 (06:00),-114.508,44.1665,102330
01/06/1979 (06:00),-114.105,44.1948,102355
01/06/1979 (06:00),-113.701,44.2216,102326
01/06/1979 (06:00),-113.297,44.2468,102468
01/06/1979 (06:00),-112.893,44.2705,102585
01/06/1979 (06:00),-128.302,42.5011,101606
01/06/1979 (06:00),-127.925,42.5817,101594
01/06/1979 (06:00),-127.546,42.661,101577
01/06/1979 (06:00),-127.167,42.7389,101557
01/06/1979 (06:00),-126.786,42.8153,101534
01/06/1979 (06:00),-126.404,42.8904,101510
01/06/1979 (06:00),-126.021,42.964,101486
01/06/1979 (06:00),-125.637,43.0362,101464
01/06/1979 (06:00),-125.253,43.107,101447
01/06/1979 (06:00),-124.867,43.1763,101436
01/06/1979 (06:00),-124.48,43.2442,101438
01/06/1979 (06:00),-124.092,43.3106,101451
01/06/1979 (06:00),-123.704,43.3756,101481
01/06/1979 (06:00),-123.314,43.4391,101530
01/06/1979 (06:00),-122.923,43.5011,101585
01/06/1979 (06:00),-122.532,43.5617,101736
01/06/1979 (06:00),-122.14,43.6208,102016
01/06/1979 (06:00),-121.747,43.6784,102364
01/06/1979 (06:00),-121.353,43.7345,102529
01/06/1979 (06:00),-120.958,43.7891,102643
01/06/1979 (06:00),-120.562,43.8422,102676
01/06/1979 (06:00),-120.166,43.8938,102731
01/06/1979 (06:00),-119.769,43.9439,102694
01/06/1979 (06:00),-119.371,43.9925,102621
01/06/1979 (06:00),-118.973,44.0395,102618
01/06/1979 (06:00),-118.574,44.0851,102711
01/06/1979 (06:00),-118.174,44.1291,102874
01/06/1979 (06:00),-117.773,44.1715,103005
01/06/1979 (06:00),-117.372,44.2125,103091
01/06/1979 (06:00),-116.97,44.2518,103104
01/06/1979 (06:00),-116.568,44.2897,103022
01/06/1979 (06:00),-116.165,44.326,102824
01/06/1979 (06:00),-115.762,44.3607,102574
01/06/1979 (06:00),-115.358,44.3939,102377
01/06/1979 (06:00),-114.954,44.4255,102333
01/06/1979 (06:00),-114.549,44.4556,102437
01/06/1979 (06:00),-114.143,44.4841,102547
01/06/1979 (06:00),-113.738,44.511,102578
01/06/1979 (06:00),-113.332,44.5364,102508
01/06/1979 (06:00),-112.925,44.5602,102513
01/06/1979 (06:00),-128.413,42.779,101628
01/06/1979 (06:00),-128.034,42.8601,101617
01/06/1979 (06:00),-127.654,42.9398,101602
01/06/1979 (06:00),-127.272,43.0181,101583
01/06/1979 (06:00),-126.89,43.095,101560
01/06/1979 (06:00),-126.506,43.1705,101536
01/06/1979 (06:00),-126.121,43.2445,101510
01/06/1979 (06:00),-125.736,43.3172,101486
01/06/1979 (06:00),-125.349,43.3883,101465
01/06/1979 (06:00),-124.961,43.4581,101454
01/06/1979 (06:00),-124.573,43.5263,101451
01/06/1979 (06:00),-124.183,43.5932,101468
01/06/1979 (06:00),-123.792,43.6585,101510
01/06/1979 (06:00),-123.401,43.7224,101562
01/06/1979 (06:00),-123.008,43.7848,101605
01/06/1979 (06:00),-122.615,43.8457,101700
01/06/1979 (06:00),-122.221,43.9051,101950
01/06/1979 (06:00),-121.826,43.9631,102264
01/06/1979 (06:00),-121.43,44.0195,102607
01/06/1979 (06:00),-121.033,44.0744,102713
01/06/1979 (06:00),-120.635,44.1278,102718
01/06/1979 (06:00),-120.237,44.1797,102683
01/06/1979 (06:00),-119.838,44.2301,102641
01/06/1979 (06:00),-119.438,44.279,102574
01/06/1979 (06:00),-119.037,44.3263,102616
01/06/1979 (06:00),-118.636,44.3721,102681
01/06/1979 (06:00),-118.234,44.4163,102780
01/06/1979 (06:00),-117.832,44.4591,102874
01/06/1979 (06:00),-117.428,44.5002,102991
01/06/1979 (06:00),-117.025,44.5398,103038
01/06/1979 (06:00),-116.62,44.5779,102968
01/06/1979 (06:00),-116.215,44.6144,102749
01/06/1979 (06:00),-115.81,44.6494,102502
01/06/1979 (06:00),-115.404,44.6827,102344
01/06/1979 (06:00),-114.997,44.7145,102368
01/06/1979 (06:00),-114.59,44.7448,102522
01/06/1979 (06:00),-114.183,44.7735,102731
01/06/1979 (06:00),-113.775,44.8005,102803
01/06/1979 (06:00),-113.366,44.8261,102776
01/06/1979 (06:00),-112.958,44.85,102623
01/06/1979 (06:00),-128.525,43.0569,101649
01/06/1979 (06:00),-128.144,43.1385,101641
01/06/1979 (06:00),-127.762,43.2187,101627
01/06/1979 (06:00),-127.379,43.2974,101609
01/06/1979 (06:00),-126.995,43.3748,101588
01/06/1979 (06:00),-126.609,43.4507,101564
01/06/1979 (06:00),-126.223,43.5251,101539
01/06/1979 (06:00),-125.835,43.5982,101515
01/06/1979 (06:00),-125.447,43.6698,101494
01/06/1979 (06:00),-125.057,43.7399,101480
01/06/1979 (06:00),-124.666,43.8086,101480
01/06/1979 (06:00),-124.275,43.8758,101497
01/06/1979 (06:00),-123.882,43.9415,101544
01/06/1979 (06:00),-123.489,44.0057,101599
01/06/1979 (06:00),-123.094,44.0685,101641
01/06/1979 (06:00),-122.699,44.1297,101714
01/06/1979 (06:00),-122.303,44.1895,101866
01/06/1979 (06:00),-121.905,44.2478,102256
01/06/1979 (06:00),-121.508,44.3045,102626
01/06/1979 (06:00),-121.109,44.3598,102750
01/06/1979 (06:00),-120.709,44.4135,102749
01/06/1979 (06:00),-120.309,44.4657,102714
01/06/1979 (06:00),-119.908,44.5164,102665
01/06/1979 (06:00),-119.506,44.5655,102628
01/06/1979 (06:00),-119.103,44.6131,102606
01/06/1979 (06:00),-118.7,44.6592,102626
01/06/1979 (06:00),-118.295,44.7037,102637
01/06/1979 (06:00),-117.891,44.7467,102730
01/06/1979 (06:00),-117.485,44.7881,102804
01/06/1979 (06:00),-117.079,44.8279,102882
01/06/1979 (06:00),-116.673,44.8662,102816
01/06/1979 (06:00),-116.266,44.903,102653
01/06/1979 (06:00),-115.858,44.9381,102433
01/06/1979 (06:00),-115.45,44.9717,102343
01/06/1979 (06:00),-115.041,45.0037,102397
01/06/1979 (06:00),-114.632,45.0341,102649
01/06/1979 (06:00),-114.222,45.0629,102888
01/06/1979 (06:00),-113.812,45.0902,102940
01/06/1979 (06:00),-113.401,45.1158,102878
01/06/1979 (06:00),-112.99,45.1399,102763
01/06/1979 (06:00),-128.638,43.3349,101671
01/06/1979 (06:00),-128.256,43.4169,101664
01/06/1979 (06:00),-127.872,43.4976,101651
01/06/1979 (06:00),-127.487,43.5768,101635
01/06/1979 (06:00),-127.101,43.6546,101616
01/06/1979 (06:00),-126.713,43.7309,101593
01/06/1979 (06:00),-126.325,43.8058,101570
01/06/1979 (06:00),-125.935,43.8792,101548
01/06/1979 (06:00),-125.545,43.9512,101529
01/06/1979 (06:00),-125.153,44.0218,101516
01/06/1979 (06:00),-124.761,44.0908,101515
01/06/1979 (06:00),-124.367,44.1584,101527
01/06/1979 (06:00),-123.973,44.2245,101577
01/06/1979 (06:00),-123.577,44.2891,101654
01/06/1979 (06:00),-123.181,44.3522,101731
01/06/1979 (06:00),-122.784,44.4139,101786
01/06/1979 (06:00),-122.385,44.474,101927
01/06/1979 (06:00),-121.986,44.5326,102246
01/06/1979 (06:00),-121.586,44.5897,102633
01/06/1979 (06:00),-121.185,44.6453,102934
01/06/1979 (06:00),-120.784,44.6993,102915
01/06/1979 (06:00),-120.381,44.7518,102866
01/06/1979 (06:00),-119.978,44.8028,102792
01/06/1979 (06:00),-119.574,44.8522,102711
01/06/1979 (06:00),-119.169,44.9001,102615
01/06/1979 (06:00),-118.764,44.9464,102542
01/06/1979 (06:00),-118.357,44.9912,102578
01/06/1979 (06:00),-117.95,45.0344,102660
01/06/1979 (06:00),-117.543,45.0761,102596
01/06/1979 (06:00),-117.135,45.1161,102534
01/06/1979 (06:00),-116.726,45.1547,102622
01/06/1979 (06:00),-116.317,45.1916,102555
01/06/1979 (06:00),-115.907,45.227,102469
01/06/1979 (06:00),-115.496,45.2607,102425
01/06/1979 (06:00),-115.085,45.2929,102526
01/06/1979 (06:00),-114.674,45.3235,102777
01/06/1979 (06:00),-114.262,45.3525,102983
01/06/1979 (06:00),-113.85,45.3799,103055
01/06/1979 (06:00),-113.437,45.4057,102747
01/06/1979 (06:00),-113.024,45.43,102599
01/06/1979 (06:00),-128.753,43.6129,101695
01/06/1979 (06:00),-128.368,43.6954,101687
01/06/1979 (06:00),-127.982,43.7765,101676
01/06/1979 (06:00),-127.596,43.8562,101661
01/06/1979 (06:00),-127.208,43.9344,101643
01/06/1979 (06:00),-126.818,44.0111,101623
01/06/1979 (06:00),-126.428,44.0865,101601
01/06/1979 (06:00),-126.037,44.1603,101581
01/06/1979 (06:00),-125.644,44.2327,101564
01/06/1979 (06:00),-125.251,44.3037,101554
01/06/1979 (06:00),-124.857,44.3731,101551
01/06/1979 (06:00),-124.461,44.4411,101562
01/06/1979 (06:00),-124.065,44.5076,101600
01/06/1979 (06:00),-123.667,44.5726,101703
01/06/1979 (06:00),-123.269,44.6361,101828
01/06/1979 (06:00),-122.869,44.6981,101882
01/06/1979 (06:00),-122.469,44.7585,101982
01/06/1979 (06:00),-122.068,44.8175,102227
01/06/1979 (06:00),-121.666,44.8749,102702
01/06/1979 (06:00),-121.263,44.9308,103058
01/06/1979 (06:00),-120.859,44.9851,103182
01/06/1979 (06:00),-120.454,45.038,103075
01/06/1979 (06:00),-120.049,45.0892,102996
01/06/1979 (06:00),-119.643,45.1389,102880
01/06/1979 (06:00),-119.236,45.1871,102784
01/06/1979 (06:00),-118.828,45.2337,102637
01/06/1979 (06:00),-118.42,45.2787,102656
01/06/1979 (06:00),-118.011,45.3222,102649
01/06/1979 (06:00),-117.601,45.3641,102547
01/06/1979 (06:00),-117.191,45.4044,102469
01/06/1979 (06:00),-116.78,45.4432,102634
01/06/1979 (06:00),-116.368,45.4803,102668
01/06/1979 (06:00),-115.956,45.5159,102614
01/06/1979 (06:00),-115.543,45.5499,102649
01/06/1979 (06:00),-115.13,45.5822,102718
01/06/1979 (06:00),-114.716,45.613,102838
01/06/1979 (06:00),-114.302,45.6422,102981
01/06/1979 (06:00),-113.888,45.6698,102881
01/06/1979 (06:00),-113.473,45.6957,102701
01/06/1979 (06:00),-113.057,45.7201,102500
01/06/1979 (06:00),-128.868,43.8909,101721
01/06/1979 (06:00),-128.482,43.9739,101714
01/06/1979 (06:00),-128.094,44.0554,101702
01/06/1979 (06:00),-127.706,44.1356,101688
01/06/1979 (06:00),-127.316,44.2142,101670
01/06/1979 (06:00),-126.925,44.2914,101650
01/06/1979 (06:00),-126.533,44.3672,101631
01/06/1979 (06:00),-126.139,44.4415,101612
01/06/1979 (06:00),-125.745,44.5143,101597
01/06/1979 (06:00),-125.35,44.5856,101588
01/06/1979 (06:00),-124.953,44.6555,101585
01/06/1979 (06:00),-124.556,44.7239,101589
01/06/1979 (06:00),-124.157,44.7907,101619
01/06/1979 (06:00),-123.758,44.8561,101722
01/06/1979 (06:00),-123.357,44.92,101889
01/06/1979 (06:00),-122.956,44.9823,101977
01/06/1979 (06:00),-122.554,45.0431,102031
01/06/1979 (06:00),-122.15,45.1024,102256
01/06/1979 (06:00),-121.746,45.1602,102624
01/06/1979 (06:00),-121.341,45.2164,103039
01/06/1979 (06:00),-120.935,45.271,103270
01/06/1979 (06:00),-120.528,45.3242,103293
01/06/1979 (06:00),-120.121,45.3757,103263
01/06/1979 (06:00),-119.713,45.4258,103254
01/06/1979 (06:00),-119.304,45.4742,103149
01/06/1979 (06:00),-118.894,45.5211,103062
01/06/1979 (06:00),-118.483,45.5664,102833
01/06/1979 (06:00),-118.072,45.6101,102733
01/06/1979 (06:00),-117.66,45.6522,102644
01/06/1979 (06:00),-117.247,45.6928,102703
01/06/1979 (06:00),-116.834,45.7318,102824
01/06/1979 (06:00),-116.42,45.7691,102900
01/06/1979 (06:00),-116.006,45.8049,102811
01/06/1979 (06:00),-115.591,45.8391,102798
01/06/1979 (06:00),-115.176,45.8717,102852
01/06/1979 (06:00),-114.76,45.9026,102894
01/06/1979 (06:00),-114.343,45.932,102871
01/06/1979 (06:00),-113.926,45.9597,102770
01/06/1979 (06:00),-113.509,45.9858,102548
01/06/1979 (06:00),-113.091,46.0103,102605
01/06/1979 (06:00),-128.985,44.1689,101750
01/06/1979 (06:00),-128.597,44.2524,101743
01/06/1979 (06:00),-128.207,44.3344,101731
01/06/1979 (06:00),-127.817,44.415,101715
01/06/1979 (06:00),-127.425,44.4941,101697
01/06/1979 (06:00),-127.032,44.5717,101678
01/06/1979 (06:00),-126.638,44.6479,101659
01/06/1979 (06:00),-126.243,44.7226,101641
01/06/1979 (06:00),-125.847,44.7959,101626
01/06/1979 (06:00),-125.449,44.8676,101618
01/06/1979 (06:00),-125.051,44.9379,101615
01/06/1979 (06:00),-124.651,45.0067,101615
01/06/1979 (06:00),-124.251,45.0739,101635
01/06/1979 (06:00),-123.849,45.1397,101744
01/06/1979 (06:00),-123.447,45.2039,101947
01/06/1979 (06:00),-123.043,45.2666,102044
01/06/1979 (06:00),-122.639,45.3277,102095
01/06/1979 (06:00),-122.234,45.3874,102264
01/06/1979 (06:00),-121.827,45.4455,102587
01/06/1979 (06:00),-121.42,45.502,103044
01/06/1979 (06:00),-121.012,45.557,103301
01/06/1979 (06:00),-120.603,45.6104,103375
01/06/1979 (06:00),-120.194,45.6623,103395
01/06/1979 (06:00),-119.783,45.7126,103410
01/06/1979 (06:00),-119.372,45.7614,103422
01/06/1979 (06:00),-118.96,45.8085,103337
01/06/1979 (06:00),-118.547,45.8541,103211
01/06/1979 (06:00),-118.134,45.8981,102917
01/06/1979 (06:00),-117.719,45.9405,102780
01/06/1979 (06:00),-117.305,45.9812,102850
01/06/1979 (06:00),-116.889,46.0204,102965
01/06/1979 (06:00),-116.473,46.058,103003
01/06/1979 (06:00),-116.056,46.094,102994
01/06/1979 (06:00),-115.639,46.1284,102952
01/06/1979 (06:00),-115.221,46.1612,102923
01/06/1979 (06:00),-114.803,46.1923,102864
01/06/1979 (06:00),-114.384,46.2218,102855
01/06/1979 (06:00),-113.965,46.2497,102831
01/06/1979 (06:00),-113.545,46.276,102743
01/06/1979 (06:00),-113.125,46.3007,102703
01/06/1979 (06:00),-129.103,44.447,101781
01/06/1979 (06:00),-128.713,44.5309,101774
01/06/1979 (06:00),-128.322,44.6134,101761
01/06/1979 (06:00),-127.929,44.6944,101745
01/06/1979 (06:00),-127.536,44.774,101728
01/06/1979 (06:00),-127.141,44.8521,101708
01/06/1979 (06:00),-126.745,44.9287,101689
01/06/1979 (06:00),-126.348,45.0038,101670
01/06/1979 (06:00),-125.949,45.0775,101656
01/06/1979 (06:00),-125.55,45.1497,101647
01/06/1979 (06:00),-125.15,45.2203,101644
01/06/1979 (06:00),-124.748,45.2895,101647
01/06/1979 (06:00),-124.346,45.3571,101664
01/06/1979 (06:00),-123.942,45.4232,101752
01/06/1979 (06:00),-123.537,45.4878,101898
01/06/1979 (06:00),-123.132,45.5509,102054
01/06/1979 (06:00),-122.725,45.6124,102139
01/06/1979 (06:00),-122.318,45.6724,102266
01/06/1979 (06:00),-121.91,45.7308,102614
01/06/1979 (06:00),-121.5,45.7877,103050
01/06/1979 (06:00),-121.09,45.843,103263
01/06/1979 (06:00),-120.679,45.8968,103309
01/06/1979 (06:00),-120.267,45.949,103389
01/06/1979 (06:00),-119.854,45.9995,103431
01/06/1979 (06:00),-119.441,46.0486,103438
01/06/1979 (06:00),-119.027,46.096,103427
01/06/1979 (06:00),-118.612,46.1418,103356
01/06/1979 (06:00),-118.196,46.1861,103231
01/06/1979 (06:00),-117.78,46.2287,103007
01/06/1979 (06:00),-117.363,46.2698,102977
